,prob
2022-11-01,0.024456655606627464
2022-11-29,0.012326175346970558
2022-12-27,0.14864307641983032
2023-02-01,0.02364257536828518
2023-03-01,0.001960862660780549
2023-03-29,0.0010838897433131933
2023-04-27,0.0019005157519131899
2023-05-30,0.0004908409900963306
2023-06-29,0.0010698828846216202
2023-07-27,0.8564823269844055
2023-08-24,0.002493608742952347
2023-09-21,0.058263685554265976
2023-10-27,0.005304327234625816
2023-11-24,0.03650347515940666
2023-12-22,0.00833967700600624
2024-01-22,0.14066709578037262
2024-02-27,0.21917688846588135
2024-03-26,0.19371964037418365
2024-04-25,0.0025951452553272247
2024-05-28,0.01759183406829834
2024-06-26,0.011613103561103344
2024-07-24,0.24477340281009674
2024-08-21,0.0369117371737957
2024-09-20,0.0015052332310006022
2024-10-25,0.011979872360825539
2024-11-22,0.0004117699572816491
2024-12-20,0.00034186607808806
2025-01-20,0.09065693616867065
2025-02-25,0.021430280059576035
2025-03-25,0.9871765971183777
2025-04-23,5.319237970979884e-05
2025-05-26,3.464594919933006e-05
2025-06-24,0.06618709862232208
2025-07-22,0.09942853450775146
2025-08-19,0.35699328780174255
2025-09-16,0.0022017990704625845
2025-10-22,9.033929381985217e-05
2025-11-19,0.0219031423330307
2025-12-17,0.0001340922899544239
2026-01-16,0.0027289960999041796
2026-02-13,0.13909994065761566
2026-03-23,0.01999097503721714
2026-04-21,0.5746572613716125
2026-05-22,0.18110956251621246
