,prob
2022-10-03,0.036926086992025375
2022-10-31,0.7345619797706604
2022-11-29,0.05540312081575394
2022-12-28,0.09031466394662857
2023-01-27,0.3251071572303772
2023-02-27,0.9752038717269897
2023-03-27,0.9693933129310608
2023-04-25,0.008749840781092644
2023-05-23,0.992767333984375
2023-06-22,0.009109637700021267
2023-07-21,0.021600453183054924
2023-08-18,0.0007614397909492254
2023-09-18,0.054186105728149414
2023-10-16,0.04307093471288681
2023-11-13,0.11049561947584152
2023-12-12,0.010680655017495155
2024-01-11,0.06583873182535172
2024-02-09,0.11827155947685242
2024-03-11,0.7538573145866394
2024-04-09,0.39418086409568787
2024-05-07,0.7124928832054138
2024-06-05,8.87052301550284e-05
2024-07-05,0.6229941844940186
2024-08-02,0.6995899081230164
2024-08-30,0.05563478171825409
2024-09-30,0.9390410780906677
2024-10-28,0.9161314368247986
2024-11-25,0.061298295855522156
2024-12-24,0.17146344482898712
2025-01-27,0.40881073474884033
2025-02-25,0.1087149903178215
2025-03-25,0.8225064873695374
2025-04-23,0.6241220831871033
2025-05-21,0.11523580551147461
2025-06-20,0.018221944570541382
2025-07-21,0.8613201379776001
2025-08-18,0.9694547057151794
2025-09-16,0.00224642944522202
2025-10-14,0.042304303497076035
2025-11-11,0.41365936398506165
2025-12-10,0.37295636534690857
2026-01-09,0.07076174020767212
2026-02-09,0.3772498071193695
2026-03-10,0.1257583349943161
2026-04-08,0.6981011033058167
2026-05-06,0.025912070646882057
