,prob
2022-11-01,0.010495304130017757
2022-11-29,0.06838370859622955
2022-12-27,0.5911447405815125
2023-02-01,0.013027384877204895
2023-03-01,0.9120399951934814
2023-03-29,0.0012530580861493945
2023-04-27,0.028456155210733414
2023-05-30,0.025341514497995377
2023-06-29,0.004410258028656244
2023-07-27,0.0011056888615712523
2023-08-24,0.9993525147438049
2023-09-21,0.07535899430513382
2023-10-27,0.009378996677696705
2023-11-24,0.014852824620902538
2023-12-22,0.0017947705928236246
2024-01-22,0.015671774744987488
2024-02-27,0.0005188929499126971
2024-03-26,0.004640962928533554
2024-04-25,0.0011278657475486398
2024-05-28,0.09125439822673798
2024-06-26,0.00046817277325317264
2024-07-24,0.00038213160587474704
2024-08-21,0.0007427300442941487
2024-09-20,7.322543069676613e-07
2024-10-25,0.0016534413443878293
2024-11-22,2.0353572836029343e-05
2024-12-20,0.008776184171438217
2025-01-20,0.05833771824836731
2025-02-25,0.003795237746089697
2025-03-25,5.623041943181306e-05
2025-04-23,0.00985344685614109
2025-05-26,0.00046399628627114
2025-06-24,0.0023255576379597187
2025-07-22,0.0029896507039666176
2025-08-19,0.015807943418622017
2025-09-16,0.008281315676867962
2025-10-22,0.007337084040045738
2025-11-19,8.854145562509075e-05
2025-12-17,0.013623353093862534
2026-01-16,0.0445513054728508
2026-02-13,0.0114310747012496
2026-03-23,0.035405125468969345
2026-04-21,0.005779881961643696
2026-05-22,0.015273328870534897
