,prob
2022-11-01,0.5533410906791687
2022-11-29,0.50907301902771
2022-12-27,0.47788065671920776
2023-02-01,0.4863092005252838
2023-03-01,0.4664020836353302
2023-03-29,0.4850276708602905
2023-04-27,0.48748666048049927
2023-05-30,0.3899476230144501
2023-06-29,0.425288587808609
2023-07-27,0.42808273434638977
2023-08-24,0.4007623791694641
2023-09-21,0.38127192854881287
2023-10-27,0.4572453200817108
2023-11-24,0.4606117606163025
2023-12-22,0.6056463122367859
2024-01-22,0.5678399801254272
2024-02-27,0.4699975848197937
2024-03-26,0.18587751686573029
2024-04-25,0.3162515461444855
2024-05-28,0.4737033545970917
2024-06-26,0.48323267698287964
2024-07-24,0.45345965027809143
2024-08-21,0.5024236440658569
2024-09-20,0.5253890156745911
2024-10-25,0.4838170111179352
2024-11-22,0.43109753727912903
2024-12-20,0.445902943611145
2025-01-20,0.5132340788841248
2025-02-25,0.44800201058387756
2025-03-25,0.44206491112709045
2025-04-23,0.40888139605522156
2025-05-26,0.4351445138454437
2025-06-24,0.47748318314552307
2025-07-22,0.46490365266799927
2025-08-19,0.44533199071884155
2025-09-16,0.46659499406814575
2025-10-22,0.45916104316711426
2025-11-19,0.3336794376373291
2025-12-17,0.5699813365936279
2026-01-16,0.5187973976135254
2026-02-13,0.3375944495201111
2026-03-23,0.5486690998077393
2026-04-21,0.7983236312866211
2026-05-22,0.3190121054649353
