,prob
2022-11-01,0.09605924785137177
2022-11-29,0.006500373128801584
2022-12-27,0.10737066715955734
2023-02-01,0.9630579948425293
2023-03-01,0.04453607648611069
2023-03-29,0.06140943244099617
2023-04-27,0.04816589131951332
2023-05-30,0.07208118587732315
2023-06-29,0.043073657900094986
2023-07-27,0.5481300354003906
2023-08-24,0.0666540265083313
2023-09-21,0.024026144295930862
2023-10-27,0.020920034497976303
2023-11-24,0.07586909830570221
2023-12-22,0.12212618440389633
2024-01-22,0.07043150812387466
2024-02-27,0.08860243856906891
2024-03-26,0.20055235922336578
2024-04-25,0.31725001335144043
2024-05-28,0.019715044647455215
2024-06-26,1.734128272801172e-05
2024-07-24,0.009270054288208485
2024-08-21,0.0076615954749286175
2024-09-20,0.024932434782385826
2024-10-25,0.0936124175786972
2024-11-22,0.6416786313056946
2024-12-20,0.024242790415883064
2025-01-20,0.0655413493514061
2025-02-25,0.31269314885139465
2025-03-25,0.31312814354896545
2025-04-23,0.08629700541496277
2025-05-26,0.3221423029899597
2025-06-24,0.011658157221972942
2025-07-22,0.13984043896198273
2025-08-19,0.06180261820554733
2025-09-16,0.35042810440063477
2025-10-22,0.0003011223452631384
2025-11-19,0.0707295760512352
2025-12-17,0.08730189502239227
2026-01-16,0.026948122307658195
2026-02-13,0.16824592649936676
2026-03-23,0.28343990445137024
2026-04-21,0.02514547109603882
2026-05-22,0.03300374746322632
