,prob
2022-10-03,0.08496575057506561
2022-10-31,0.035071928054094315
2022-11-29,0.03279125317931175
2022-12-28,0.07851477712392807
2023-01-27,0.1509929746389389
2023-02-27,0.0005028756568208337
2023-03-27,0.10059212893247604
2023-04-25,2.4769203719188226e-06
2023-05-23,0.08390101790428162
2023-06-22,0.06913834810256958
2023-07-21,0.4166370928287506
2023-08-18,0.00014951899356674403
2023-09-18,0.2037844955921173
2023-10-16,0.05347888916730881
2023-11-13,0.23918788135051727
2023-12-12,0.27263301610946655
2024-01-11,0.22539043426513672
2024-02-09,0.04413985460996628
2024-03-11,0.3819914758205414
2024-04-09,0.22307075560092926
2024-05-07,0.7975717782974243
2024-06-05,0.043067898601293564
2024-07-05,0.5101460218429565
2024-08-02,0.18282881379127502
2024-08-30,0.7123022079467773
2024-09-30,0.13687215745449066
2024-10-28,0.9103110432624817
2024-11-25,0.27474096417427063
2024-12-24,0.09562274068593979
2025-01-27,0.2904885411262512
2025-02-25,0.24093276262283325
2025-03-25,0.6558821201324463
2025-04-23,0.6261802911758423
2025-05-21,0.4232185482978821
2025-06-20,0.21521438658237457
2025-07-21,0.15797832608222961
2025-08-18,0.2162083238363266
2025-09-16,0.20676462352275848
2025-10-14,0.14809779822826385
2025-11-11,0.21814687550067902
2025-12-10,0.2191380262374878
2026-01-09,0.013235563412308693
2026-02-09,0.3146020770072937
2026-03-10,0.2939065396785736
2026-04-08,0.06432942301034927
2026-05-06,0.00020687880169134587
