,prob
2022-11-01,0.7760909795761108
2022-11-29,0.9958200454711914
2022-12-27,0.022439997643232346
2023-02-01,0.01062348298728466
2023-03-01,0.22709114849567413
2023-03-29,0.004046378191560507
2023-04-27,0.538199782371521
2023-05-30,0.05445881932973862
2023-06-29,0.1416652649641037
2023-07-27,0.41569608449935913
2023-08-24,0.610416829586029
2023-09-21,0.3026198446750641
2023-10-27,0.11930850893259048
2023-11-24,0.63362717628479
2023-12-22,0.8544874787330627
2024-01-22,0.4715770184993744
2024-02-27,0.03145879879593849
2024-03-26,0.5168175101280212
2024-04-25,0.392305463552475
2024-05-28,0.6683233380317688
2024-06-26,0.02985895797610283
2024-07-24,0.08602795749902725
2024-08-21,0.39361563324928284
2024-09-20,0.6190658807754517
2024-10-25,0.13651153445243835
2024-11-22,0.3770289123058319
2024-12-20,0.5112735033035278
2025-01-20,0.6365177035331726
2025-02-25,0.03571947291493416
2025-03-25,0.31924667954444885
2025-04-23,0.7431812882423401
2025-05-26,0.2688200771808624
2025-06-24,0.33161401748657227
2025-07-22,0.41102421283721924
2025-08-19,0.6703599095344543
2025-09-16,0.9659024477005005
2025-10-22,0.18021315336227417
2025-11-19,0.49656906723976135
2025-12-17,0.4363395571708679
2026-01-16,0.3642195165157318
2026-02-13,0.521281361579895
2026-03-23,0.9677502512931824
2026-04-21,0.008541741408407688
2026-05-22,0.5813899636268616
