,prob
2022-11-01,0.0027001050766557455
2022-11-29,0.012494593858718872
2022-12-27,0.21062064170837402
2023-02-01,0.14829756319522858
2023-03-01,0.025844750925898552
2023-03-29,1.8811786503647454e-05
2023-04-27,1.734110988138582e-08
2023-05-30,0.0004906882531940937
2023-06-29,0.046591632068157196
2023-07-27,0.005773419048637152
2023-08-24,1.8113452824763954e-05
2023-09-21,1.1538782018760685e-05
2023-10-27,1.6697251794539625e-06
2023-11-24,0.0004666066961362958
2023-12-22,9.743395139594213e-07
2024-01-22,0.44132715463638306
2024-02-27,0.3777349591255188
2024-03-26,0.34210777282714844
2024-04-25,0.43943479657173157
2024-05-28,0.0017527870368212461
2024-06-26,0.011416541412472725
2024-07-24,0.012494523078203201
2024-08-21,0.08927569538354874
2024-09-20,0.12987275421619415
2024-10-25,0.01602981798350811
2024-11-22,0.05081285536289215
2024-12-20,2.5688286768854596e-06
2025-01-20,0.0007149598677642643
2025-02-25,0.004561237525194883
2025-03-25,0.04440877214074135
2025-04-23,0.15221501886844635
2025-05-26,0.00014747015666216612
2025-06-24,7.267004548339173e-05
2025-07-22,0.055616699159145355
2025-08-19,0.13819144666194916
2025-09-16,0.25087183713912964
2025-10-22,0.06738545745611191
2025-11-19,0.0006487580249086022
2025-12-17,7.926449143269565e-06
2026-01-16,0.0001459378399886191
2026-02-13,0.012321358546614647
2026-03-23,0.4615338146686554
2026-04-21,0.35273367166519165
2026-05-22,0.23119623959064484
