,prob
2022-11-01,0.059136807918548584
2022-11-29,0.06434381753206253
2022-12-27,0.0007661668350920081
2023-02-01,0.0013070829445496202
2023-03-01,0.0012828630860894918
2023-03-29,0.00024515786208212376
2023-04-27,0.001192326657474041
2023-05-30,0.0001602948032086715
2023-06-29,0.044654082506895065
2023-07-27,0.10410615801811218
2023-08-24,0.010274011641740799
2023-09-21,0.006284551229327917
2023-10-27,0.051680613309144974
2023-11-24,0.5806043744087219
2023-12-22,0.34851545095443726
2024-01-22,0.18248532712459564
2024-02-27,0.24721214175224304
2024-03-26,0.21986989676952362
2024-04-25,0.038208622485399246
2024-05-28,0.008880441077053547
2024-06-26,0.0007290758658200502
2024-07-24,0.014501521363854408
2024-08-21,0.14014649391174316
2024-09-20,0.11271602660417557
2024-10-25,0.3965539038181305
2024-11-22,0.010208634659647942
2024-12-20,0.029988940805196762
2025-01-20,0.11082716286182404
2025-02-25,0.04351290687918663
2025-03-25,0.19337838888168335
2025-04-23,0.0011698423186317086
2025-05-26,0.15662366151809692
2025-06-24,0.11426205188035965
2025-07-22,0.3888087272644043
2025-08-19,0.206490159034729
2025-09-16,0.12477388232946396
2025-10-22,0.1799343228340149
2025-11-19,0.1396363526582718
2025-12-17,0.444316565990448
2026-01-16,0.48707666993141174
2026-02-13,0.4654605984687805
2026-03-23,0.4113285541534424
2026-04-21,0.21000975370407104
2026-05-22,0.10948511958122253
