,prob
2022-11-01,0.16916780173778534
2022-11-29,0.0793382078409195
2022-12-27,1.5032029295980465e-05
2023-02-01,0.0069139511324465275
2023-03-01,5.27987904206384e-05
2023-03-29,4.0085098368936836e-16
2023-04-27,0.008059634827077389
2023-05-30,0.0006050074007362127
2023-06-29,0.07267703860998154
2023-07-27,0.0008094484801404178
2023-08-24,0.008976885117590427
2023-09-21,0.06247034668922424
2023-10-27,0.001411709003150463
2023-11-24,0.523160994052887
2023-12-22,0.5713049173355103
2024-01-22,0.06586085259914398
2024-02-27,0.19425460696220398
2024-03-26,0.062226079404354095
2024-04-25,0.03264728933572769
2024-05-28,0.0029055702034384012
2024-06-26,8.882648505625923e-10
2024-07-24,4.0826128611115564e-07
2024-08-21,0.01269539538770914
2024-09-20,0.1243666484951973
2024-10-25,0.027563897892832756
2024-11-22,2.0346910787338857e-06
2024-12-20,0.1554856300354004
2025-01-20,0.18728582561016083
2025-02-25,0.0016052122227847576
2025-03-25,0.26635780930519104
2025-04-23,0.21349956095218658
2025-05-26,0.16631847620010376
2025-06-24,0.00530017726123333
2025-07-22,0.425641804933548
2025-08-19,0.00935982447117567
2025-09-16,0.10008944571018219
2025-10-22,0.6079958081245422
2025-11-19,0.26322805881500244
2025-12-17,0.7354519963264465
2026-01-16,0.605297327041626
2026-02-13,0.10578915476799011
2026-03-23,0.23994100093841553
2026-04-21,0.13312403857707977
2026-05-22,0.0976647138595581
