,prob
2022-11-01,0.39071351289749146
2022-11-29,0.12427720427513123
2022-12-27,0.9922921657562256
2023-02-01,0.6118390560150146
2023-03-01,0.01265111193060875
2023-03-29,0.9795544147491455
2023-04-27,0.8920731544494629
2023-05-30,0.030094094574451447
2023-06-29,0.7322426438331604
2023-07-27,0.31843751668930054
2023-08-24,0.8278675675392151
2023-09-21,0.008122383616864681
2023-10-27,0.06349080801010132
2023-11-24,0.7263941764831543
2023-12-22,0.06052596494555473
2024-01-22,0.9583459496498108
2024-02-27,0.9796979427337646
2024-03-26,0.6325751543045044
2024-04-25,0.002300414489582181
2024-05-28,0.013039886951446533
2024-06-26,0.01232207752764225
2024-07-24,0.8683093190193176
2024-08-21,0.8852821588516235
2024-09-20,0.30305954813957214
2024-10-25,0.9698929786682129
2024-11-22,0.9944571256637573
2024-12-20,0.17841778695583344
2025-01-20,0.9085645079612732
2025-02-25,0.025218455120921135
2025-03-25,0.03330937400460243
2025-04-23,0.01798972301185131
2025-05-26,0.05860966444015503
2025-06-24,0.8031172752380371
2025-07-22,0.06401492655277252
2025-08-19,0.10439131408929825
2025-09-16,0.13298940658569336
2025-10-22,0.04858788475394249
2025-11-19,0.12656496465206146
2025-12-17,0.8367626070976257
2026-01-16,0.9475600719451904
2026-02-13,0.9779686331748962
2026-03-23,0.4895721971988678
2026-04-21,0.652506411075592
2026-05-22,0.614599347114563
