,prob
2022-11-01,0.09069973230361938
2022-11-29,0.17971883714199066
2022-12-27,0.3269406855106354
2023-02-01,0.295004278421402
2023-03-01,0.005607363767921925
2023-03-29,0.00029252239619381726
2023-04-27,0.0001916102773975581
2023-05-30,1.5851572243263945e-05
2023-06-29,0.04018811509013176
2023-07-27,0.09342029690742493
2023-08-24,0.008903545327484608
2023-09-21,0.02813434973359108
2023-10-27,1.0465728905728611e-07
2023-11-24,0.007664623204618692
2023-12-22,0.00036639513564296067
2024-01-22,0.018420705571770668
2024-02-27,0.2451445460319519
2024-03-26,0.06282626837491989
2024-04-25,0.3302244246006012
2024-05-28,0.006569223012775183
2024-06-26,0.08994946628808975
2024-07-24,0.05954986810684204
2024-08-21,0.02645958960056305
2024-09-20,0.032686829566955566
2024-10-25,3.0872133733976515e-13
2024-11-22,9.61223690865154e-07
2024-12-20,3.109221870545298e-05
2025-01-20,3.919324808521196e-05
2025-02-25,2.8326262508926447e-06
2025-03-25,4.77043904538732e-05
2025-04-23,0.00023345682711806148
2025-05-26,1.7030386822991517e-10
2025-06-24,1.1607878604991129e-06
2025-07-22,0.012946082279086113
2025-08-19,0.06457986682653427
2025-09-16,0.05274663120508194
2025-10-22,1.0422275408927817e-05
2025-11-19,4.756030466523953e-05
2025-12-17,0.0008559499401599169
2026-01-16,0.22537095844745636
2026-02-13,0.6430796980857849
2026-03-23,0.0017811150755733252
2026-04-21,0.01626013033092022
2026-05-22,0.00417786929756403
